candidate_id,manual_label,manual_notes,window_text,source_party,target_party,date,year,speaker,heuristic_positive_hits,heuristic_negative_hits,heuristic_score,heuristic_label,heuristic_label_binary,ann_kisi1,ann_kisi2,ann_kisi3,ann_kisi4,ann_kisi5,final_label,is_human_verified
cand_10510,,,isini bu danisma meclisi onerilerini gorusmekle geciriyor. degerli arkadaslar bu hususta yine gecen hafta persembe gunu cumhuriyet halk partisi danisma kurulunun toplanmasini talep etti. sayin meclis baskanimiz da bu talebe karsilik olarak danisma kurulunu toplad,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2006-11-23,2006,Ayhan Sefer Üstün,0,1,-0.5,negative,negative,,,,,,negative,False
cand_02820,,,in gecmesi icin elimizden geldigi kadar katki koymaya calisiyoruz ama bu buyuk millet meclisini calistirma gorevinin de iktidar partisinde oldugunun bilincindeyiz bunu sizin de dusunmeniz gerektigine inaniyorum. dunya nufus artisi karsisinda tarim,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-11-30,2004,Necati Uzdil,0,1,-0.5,negative,negative,,,,,,negative,False
cand_11783,,,emli bir gorev. bu arada tabii ki secim meydanlarina cikacagimiz bugunlerde cok onemli calismalari hep beraber yaparken ana muhalefet ve muhalefet partisi arkadaslarimiz cikip kursulerden sinirlerimizi germeye toplumsal sikintilari dile getirirken tansi,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2007-03-13,2007,Recep Garip,1,1,0.0,mixed,negative,,,,,,negative,False
cand_11456,,,n gorusu bugunlerde basarisiz bir pilot uygulamayla gundemdeyiz diyor muhammet karacay. denizli il saglik muduru doktor erdogan tas 25 aralikta baslayan aile hekimligi elestirilerine kulaklarini tikiyor. boyle olunca da surgunler savrulan hekimler,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-02-08,2007,Mehmet Uğur Neşşar,1,1,0.0,mixed,negative,,,,,,negative,False
cand_13310,,, uzerinde yatirim issizlik uzerinde ne gibi etkileri oldugunu ortaya koyacagim ancak bu noktaya gecmeden once ozellikle chp grubu adina yapilan konusmada hayat standardi esasi uzerinde siklikla duruldugu icin konusmama hayat standardiyla ilgil,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2002-12-01,2002,Bülent Gedikli,1,1,0.0,mixed,negative,,,,,,negative,False
cand_05534,,,tmis durumdayiz borc bini asmis issizlik uretim yatirim egitim... yani hep beraber hepimiz sorumluyuz bu iste oncelikle iktidar. tabii ki bu konuyu tartismak istemezdik yani bu onemli sorunlar varken gelip de din konusunda insanlarin toplumun hass,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-29,2005,Yüksel Çorbacıoğlu,2,2,0.0,mixed,negative,,,,,,negative,False
cand_01687,,,orun bugune kadar oldugu gibi bundan sonra da gormezden gelinecek mi cozum aranmayacak mi enerji maliyetleri yuksektir. hukumet enerjide kayip-kacagin bedelini durust insanlara abonelere yuklemekte kayip-kacagi bu sekilde karsilamaktadir. vatandas,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-04-13,2004,Ahmet Ersin,1,1,0.0,mixed,negative,,,,,,negative,False
cand_03302,,,k ve kamu yatirim harcamalarinin dusurulmesi ve memur ayliklarinin reel olarak azaltilmasi karsiliginda tutturulmustur. akp hukumeti gecen yildan sonra bu yil da onbes gunluk formalite toplu gorusme surecinin ardindan memur maas zamlarini acik,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-12-27,2004,Ali Kemal Deveciler,1,1,0.0,mixed,negative,,,,,,negative,False
cand_14360,,,bu kadar olumlu onergelerimizi reddetmekle bir kez daha sunu gostermis oldunuz ve biz bunu gorduk akp iktidari gercekten cagdas yasanilabilir bir kentten yana degil carpik gecekondularin sorunlarinin cozumunden yana degil,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-04-01,2003,Erdal Karademir,2,2,0.0,mixed,negative,,,,,,negative,False
cand_03062,,,ya satamiyor. bakin girdi fiyatlarinda yuzde 100 artislar olmus. efendim dunya fiyatlari dalgalandi... siz nesiniz peki hukumet degil misiniz bu dalgalanma karsisinda ureticinizi korumayacak misiniz simdi bunu yalniz biz soylemiyoruz. bakin turkiy,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-12-16,2004,Mustafa Gazalcı,1,1,0.0,mixed,negative,,,,,,negative,False
cand_15057,,,ekmelidir. eger bu yasa tasarisini meclisten geri cekmeyerek gorusmelere devam etmek istiyorsa o zaman bu yasa tasarisi ak parti hukumetinin savundugu onerdigi bir yasa tasarisi olarak kabul edilecektir. sayin bakan bunun disinda baska bir sorunu d,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-05-01,2003,Halil Ünlütepe,1,1,0.0,mixed,negative,,,,,,negative,False
cand_05713,,,ahilik haftasi akp iktidarinin akp hukumetinin basarisizligiyla kirsehir de sonuclanmistir. kirsehir e gelme cesaretini de basbakan da bak,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-10-11,2005,Hüseyin Bayındır,1,1,0.0,mixed,negative,,,,,,negative,False
cand_14825,,,estek vereceklerini beyan ettiler. bu nedenle akp grubuna mensup milletvekili arkadaslarima simdiden tesekkur ediyorum. hukumet olarak piyasayi canlandirmak yatirim patlamasi yapmak ve faiz oranlarini dusurmek suretiyle issizligi onlemis olabilirs,Anavatan Partisi,Adalet ve Kalkınma Partisi,2003-05-01,2003,Muharrem Doğan,1,1,0.0,mixed,negative,,,,,,negative,False
cand_08922,,,kiye buyuk millet meclisi gundemine tasinmasini ve sizlerin huzuruna getirilmesini icermektedir. uzulerek belirteyim ki adalet ve kalkinma partisi cogunlugu turkiye buyuk millet meclisi uyelerinin denetim gorevlerini yapmalarina engel olmaktadir. boylesine onemli ko,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-05-30,2006,Ali Rıza Bodur,1,1,0.0,mixed,negative,,,,,,negative,False
cand_01123,,,almistir. iste boyle bir ortamda ucuncu kuvvet olan yarginin onemi one cikmaktadir ancak ulkemizde ne yazik ki yargi da hukumet karsisinda tam anlamiyla bagimsiz degildir. adalet bakani hakimler ve savcilar yuksek kurulunun baskani mustesari da ku,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-01-13,2004,Muharrem Kılıç,1,1,0.0,mixed,negative,,,,,,negative,False
cand_03215,,,degerli milletvekilleri bunlari lutfen savunmayin gelin burada deyin ki yanlis yapiliyor. kim gelmiyorsa hatali chp li de gelmiyorsa ak partili de gelmiyorsa dogru yol partili de gelmiyorsa ben bunlari yuksek sesle burada ifade ediyoru,Doğru Yol Partisi,Cumhuriyet Halk Partisi,2004-12-24,2004,Ümmet Kandoğan,1,1,0.0,mixed,negative,,,,,,negative,False
cand_15085,,,ikle ihtiyac var bunlar dogru ama gercekten ulkemizde son yillarda gelisen hipermarketlere karsi esnaf korumasiz. acaba akp grubunun sehir iclerinde her tarafi sarmis esnafin cokmesine neden olan hipermarketlerin sehir disina tasinmasi konusun,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-05-01,2003,İzzet Çetin,1,1,0.0,mixed,negative,,,,,,negative,False
cand_12929,,,e de bu sendikalasmalara karsi tutumlar baskilar giderek artmistir. 8 kasim 2006 tarihli turkiye-ab ilerleme raporu nda akp hukumeti doneminde yapilan sendikal haklarla ilgili olarak bakiniz neler diyor 1 sendikal haklarda hicbir ilerleme olma,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-05-26,2007,Osman Kaptan,2,2,0.0,mixed,negative,,,,,,negative,False
cand_13958,,,rkac ulke disinda hicbir devlet savasi desteklemiyor. bu sartlar altinda abd nin savasa girmeyecegini umuyorum. 58 inci hukumet tarafindan 1 martta turkiye buyuk millet meclisine getirilen tezkere savasa karsi duyarli milletvekilleri sayesinde gec,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-03-01,2003,Hasan Ören,1,1,0.0,mixed,negative,,,,,,negative,False
cand_04154,,, milletvekilleri sozlerimi daha fazla uzatmak istemiyorum tabii sahsim adina olunca bu kadar oldu. mutlaka bu sorunlara hukumet olarak cozum bulmak zorundayiz bir an once insanlar onunu gorsun baraj yapilacaksa bir an once yapilsin yapilmayacaksa ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-03-23,2005,Yüksel Çorbacıoğlu,1,1,0.0,mixed,negative,,,,,,negative,False
cand_13173,,,eclise girmeyerek secimlerin engellenmesini saglamaya calisti. tabii anavatan partisi ve dogru yol partisi de meclisten cumhuriyet halk partisi gibi kacti gorevi oldugu halde meclise girmediler ve...,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2007-06-02,2007,Ünal Kacır,1,1,0.0,mixed,negative,,,,,,negative,False
cand_04023,,,nde ve sonrasinda imf destekli olarak uygulanan programlar vardir halen bunlardan ikincisi sona ermistir bir ucuncusunu hukumet imf yle imzalamak uzeredir imzalama asamasindadir. bu krizlerden sonra bankacilik reformu adi altinda uygulamaya konula,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-03-15,2005,Akif Hamzaçebi,1,1,0.0,mixed,negative,,,,,,negative,False
cand_00444,,,meye calistiginiz bu tasari elbette ki bu yaptiklariniz bu sorunlarin hicbirine cozum getirmeyecektir. yapmayin degerli akp li milletvekilleri yapmayin bu vatana bu ulkenin insanlarina daha fazla kiymayin. bu insanlar eli opulesi bu turk insan,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-11-12,2003,Mehmet Tomanbay,1,1,0.0,mixed,negative,,,,,,negative,False
cand_05414,,,ruz neden statukocu yapiyi israrla korumaya ve kurumsallastirmaya calisiyoruz sorunun esasi burada dugumleniyor. siyasi iktidar olarak hukuka egemen olma hukuku kontrol altinda tutma iradesinden neden vazgecmiyoruz neden hukuk devleti yapilanmasin,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-25,2005,Atilla Kart,1,1,0.0,mixed,negative,,,,,,negative,False
cand_07053,,,li belki yarinlarda cikabilecek zimmete goz yumduk hic olmazsa mahkeme kararlarina saygimiz olsun hic olmazsa bu ulkede iktidar soyle de yapsa boyle de yapsa mahkeme var kanun var ben gider kanun karsisinda haklarimi savunurum ve hakkim olan seyi ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-12-28,2005,Ali Kemal Kumkumoğlu,1,1,0.0,mixed,negative,,,,,,negative,False
cand_00044,,,r yapiyorsaniz tabii ki bu yuku de karsilamaniz gerekir ancak tabii ki yuku saglikli kaynaklardan karsilamaniz gerekir. hukumet bu konuda cozum olarak herhangi bir sey yapmis degildir cozum olarak karsimizda yine bir onlemler paketi vardir. sosyal,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-07-01,2003,Akif Hamzaçebi,2,3,-0.1667,mixed,negative,,,,,,negative,False
cand_02712,,, milyonlarca insanimizin issiz kalmasina nasil cozum yolu bulacagiz bunlarla mesgul edelim. tek basiniza iktidar olarak hukumet olarak basbakan olarak irak ta kan icerisinde barut icerisinde gozyasi icerisinde can veren insanlarla ilgili esasli bi,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-11-09,2004,Feridun Ayvazoğlu,1,1,0.0,mixed,negative,,,,,,negative,False
cand_07822,,,eleri saglik isletmelerine donusturmenin bir baslangiciydi. hastaneler donersermaye uygulamasinda adim adim ilerleyince hukumet butcede kasitli bir yanlis yaparak hastanelerin 5 75 milyar ytl alacagini silmis ve hastaneleri kendi kaderiyle bas bas,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-03-02,2006,Dursun Akdemir,1,1,0.0,mixed,negative,,,,,,negative,False
cand_00942,,,dir. ne yazik ki akp hukumetinin universiteler sorununa yaklasimi da sayin tekeli nin belirttigi bu cerceve yonundedir. akp hukumeti universitelerde demokratik katilimci cagdas bir sistem olusturma iddiasiyla aslinda universitelerimizi kendi z,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-12-21,2003,Mehmet Tomanbay,1,1,0.0,mixed,negative,,,,,,negative,False
cand_14904,,, degildir. burada konusan kimi arkadaslarim gectigimiz gunlerde de bir bakima onlari da ima ettiler. biraz once konusan akp li arkadas biz imf ye kafa tuttuk is baris ekmek icin ozgurluk icin mucadele ediyoruz dedi. acaba ben yanlis mi duyuyor,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-05-01,2003,Mustafa Gazalcı,1,1,0.0,mixed,negative,,,,,,negative,False
cand_00250,,,rda ne kaldi diye soruldugunda toplumun ozellikle yoksul ve dargelirli kesimlerine buyuk sozler vererek iktidara gelmis akp nin turkiye nin sorunlarinin koklu cozumu konusunda biraz deneyimsiz basiretsiz caresiz ve saskin neyi nasil yapacagind,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-07-01,2003,Zekeriya Akıncı,1,1,0.0,mixed,negative,,,,,,negative,False
cand_04188,,,in esnaf ciftci emekli dul ve yetimlerimizin refah duzeylerini avrupa birligi ulkeleri seviyelerine getirmek olmalidir. akp hukumetini imf ve dunya bankasi baskilariyla urettigi basarisiz politikalardan bir an once vazgecmeye davet ediyor hepi,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-03-24,2005,Sedat Pekel,2,2,0.0,mixed,negative,,,,,,negative,False
cand_10152,,,cumhuriyet halk partisi ana muhalefet partisi magdur olmus vatandaslarimizin sorunlarinin cozumune yardimci olacak oneriler getirecekleri yerine bunun uzerin,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2006-11-01,2006,Mehmet Ali Şahin,1,1,0.0,mixed,negative,,,,,,negative,False
cand_05407,,,iktidar partisinin boyle bunu acamayacak kadar bir engeli mi var veya cumhuriyet halk partisi olarak biz acmak istersek ak parti tarafindan boyle bir destek gorecek miyiz sayin baskan musaade ederseniz diger bir sorum su bir yargi yilinin acilisind,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-25,2005,Bayram Meral,1,1,0.0,mixed,negative,,,,,,negative,False
cand_13175,,,isi yoklamada bulunmamak icin meclise girmeyerek secimlerin engellenmesini saglamaya calisti. tabii anavatan partisi ve dogru yol partisi de meclisten cumhuriyet halk partisi gibi kacti gorevi oldugu halde meclise girmediler ve...,Adalet ve Kalkınma Partisi,Doğru Yol Partisi,2007-06-02,2007,Ünal Kacır,1,1,0.0,mixed,negative,,,,,,negative,False
cand_01248,,,h uyelik surecine baslariz once biz sizi alkislariz. hic kuskunuz olmasin biz sizinle beraber calisiyoruz. sakin ola ki iktidar partisi bunu basaramasin da biz de puan kazanalim diye dusunuyoruz zannetmeyin iste arkadaslariniza sorunuz gece gunduz,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-02-17,2004,Onur Öymen,1,1,0.0,mixed,negative,,,,,,negative,False
cand_02800,,,misyon uyesi milletvekilimiz sayin muharrem tozcoken oyle bir konusma yapti ki ben komisyon uyesi sayin tozcoken in bir iktidar milletvekili mi yoksa emniyet teskilatinin icerisinde bulundugu sikintilari dile getiren ve bunlara cozum arayan bir mu,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-11-24,2004,Haluk Koç,1,1,0.0,mixed,negative,,,,,,negative,False
cand_01203,,, oncelikli yorelerde istihdam yaratilmasi ve yatirimlarin tesvik edilmesi hakkinda kanun teklifi vermistim gorusulmustu adalet ve kalkinma partisi maalesef reddetmisti teklifim yasalasmamisti yani bu sure uzatilmamisti. o zamandan bu zamana gecen bir yila hakikaten ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-01-28,2004,Ensar Öğüt,1,1,0.0,mixed,negative,,,,,,negative,False
cand_01407,,,sayin baskan bundan daha onemli bir konu olamaz. hukumet nerede nerede hukumet yani biz duvarlara konusmuyoruz. turkiye nin sorununu dile getiriyoruz bir tek bakan yok burada,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-02-25,2004,Kemal Anadol,1,1,0.0,mixed,negative,,,,,,negative,False
cand_15313,,,or. cevre bizim gelecek kusaklara sorunlariyla devredemeyecegimiz bir mirastir. o bakimdan cevrenin korunmasi konusunda iktidar ile muhalefetin tam bir isbirligi icinde hareket etmesi ulkemizin cikarlari acisindan ozel bir onem tasimaktadir. iste ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-06-01,2003,Onur Öymen,1,1,0.0,mixed,negative,,,,,,negative,False
cand_03802,,,ci de basarisiz degil aslinda buyuk bir kismi sistemde de bir basarisizlik var bunun sorgulanmasi gerekiyor ama nedense hukumet bu koklu sorunlari inceleyip yapacagi yerde isin kolayina kaciyor ucuz bir bicimde... gecen yillar katsayiyi bu meclise,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-02-23,2005,Mustafa Gazalcı,2,3,-0.1667,mixed,negative,,,,,,negative,False
cand_04565,,,i tarim ve hayvanciligin hizla cokmekte olusudur. bu alan aslinda issizlik ve yoksullugun da ana kaynagini olusturuyor. akp iktidarinda tarim sektorune yapilan sabit sermaye yatirimlarina bakiyoruz gercekten tarima yapilan sabit sermaye yatiri,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-04-27,2005,Enis Tütüncü,1,1,0.0,mixed,negative,,,,,,negative,False
cand_09633,,,ir. bu sekildeki torba yasa diye adlandirilan yasalarin coklugu iktidarlarin basarisini degil basarisizligini gosterir. akp iktidari doneminde yanlis hatirlamiyorsam yaklasik en az 10 adet torba yasa cikarildi. bu kadar torba yasa cikartan bas,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-06-30,2006,Kemal Sağ,2,2,0.0,mixed,negative,,,,,,negative,False
cand_00847,,,ye de arzu etmis oldugumuz yatirim rakamlarini maalesef bulamiyoruz. ulkenin gercekleri budur. yani burada ben degil de chp den bir baska arkadasimiz konussaydi zannediyorum o da kaynaklarinin butce rakamlarinin yetersiz oldugunu ifade edecekt,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2003-12-20,2003,Osman Pepe,1,1,0.0,mixed,negative,,,,,,negative,False
cand_01045,,,acigini issizini korunmaya muhtac tum kesimlerini unuttunuz ama degerli arkadaslarim halk bunlari unutmayacaktir. sayin akp milletvekilleri gelin bu celiskilere lutfen alet olmayin uc ay sonra ozurluler dahil vatandastan oy istemeye gidecegini,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-12-23,2003,Cânân Aritman,1,1,0.0,mixed,negative,,,,,,negative,False
cand_02579,,,kanimiz da anlatti- bunun sonucunda bu yasa meclise geldi denildi ancak mevcut 1985 yilindaki tasarilar komisyona gelen hukumet tasarilari ile altkomisyondan gelen ve komisyondan cikantasarilari karsilastirdigimizda cok cok onemli farklari da goru,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-09-14,2004,Yüksel Çorbacıoğlu,1,1,0.0,mixed,negative,,,,,,negative,False
cand_09793,,,in pek cok zorunlu harcamasi odenek yetersizligi gerekcesiyle ogrenci ve velilerin omuzlarina yikilirken ozel okullarin hukumet tarafindan desteklenmesi egitimde tuccar siyasetinin en tipik ornegidir. bu baglamda anavatan partisi olarak egitim sis,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-09-20,2006,Züheyir Amber,1,1,0.0,mixed,negative,,,,,,negative,False
cand_02718,,,.. peki simdi muhalefeti de bu isin icine katiyorum ama ozellikle iktidara diyorum iki yildir iktidardasiniz iki yillik adalet ve kalkinma partisi iktidari doneminde yani 2003 yilinda ve 2004 yilinda biz yolsuzluklarla basarili bir mucadele yapip o siralamada on sir,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-11-09,2004,Yüksel Çorbacıoğlu,1,1,0.0,mixed,negative,,,,,,negative,False
cand_01034,,,im bu kimsesiz cocuklarin magduriyetlerini engellemezsek bunun hesabi bu dunyada da verilmez oteki dunyada da verilmez. akp olarak toplumun yoksul ve korunmaya muhtac kesimlerine cesitli vaatlerde bulunarak iktidar oldunuz. acil eylem planinda,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-12-23,2003,Cânân Aritman,1,1,0.0,mixed,negative,,,,,,negative,False
cand_01688,,, sekilde karsilamaktadir. vatandasin vatandasi subvanse ettigi baska bir ulke var mi sayin milletvekilleri sonuc olarak hukumet ekonomide cin istilasina karsi yerli sanayimizi ve sanayicilerimizi korumak zorundadir. bu anlamda yatirim maliyetleri ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-04-13,2004,Ahmet Ersin,2,2,0.0,mixed,negative,,,,,,negative,False
cand_14852,,,lisma ilkeleri sistemde madde metinlerinde iyilestirmelerle giderilemeyecek buyuk hasar ortaya cikaracaktir. hukumet ve adalet ve kalkinma partisi calisma barisini bozarak toplumsal barisi da tehdit edecek bir sureci baslatmistir. adalet ve kalkinma partisi iktidari,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-05-01,2003,Orhan Sür,1,1,0.0,mixed,negative,,,,,,negative,False
